goods_code,hier_pos,language,description
0206809100,8,FR,"des espèces chevaline, asine ou mulassière"
0206809900,8,FR,des espèces ovine ou caprine
0206900000,6,FR,"autres, congelés"
0206901000,8,FR,destinés à la fabrication de produits pharmaceutiques
0206909100,8,FR,autres
0206909100,8,FR,"des espèces chevaline, asine ou mulassière"
0206909900,8,FR,des espèces ovine ou caprine
0207000000,4,FR,"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du n° 0105"
0207110000,6,FR,de volailles de l'espèce Gallus domesticus
0207110000,6,FR,"non découpés en morceaux, frais ou réfrigérés"
0207111000,8,FR,"présentés plumés, sans boyaux, avec la tête et les pattes, dénommés ""poulets|83|%"""
0207113000,8,FR,"présentés plumés, vidés, sans la tête ni les pattes, mais avec le cou, le cœur, le foie et le gésier, dénommés ""poulets|70|%"""
0207119000,8,FR,"présentés plumés, vidés, sans la tête ni les pattes et sans le cou, le cœur, le foie et le gésier, dénommés ""poulets|65|%"", ou autrement présentés"
0207120000,6,FR,"non découpés en morceaux, congelés"
0207121000,8,FR,"présentés plumés, vidés, sans la tête ni les pattes, mais avec le cou, le cœur, le foie et le gésier, dénommés ""poulets|70|%"""
0207129000,8,FR,"présentés plumés, vidés, sans la tête ni les pattes et sans le cou, le cœur, le foie et le gésier, dénommés ""poulets|65|%"", ou autrement présentés"
0207130000,6,FR,"Morceaux et abats, frais ou réfrigérés"
0207131000,8,FR,Morceaux
0207131000,8,FR,désossés
0207132000,8,FR,non désossés
0207132000,8,FR,Demis ou quarts
0207133000,8,FR,"Ailes entières, même sans la pointe"
0207134000,8,FR,"Dos, cous, dos avec cous, croupions, pointes d'ailes"
0207135000,8,FR,Poitrines et morceaux de poitrines
0207136000,8,FR,Cuisses et morceaux de cuisses
0207137000,8,FR,autres
0207139100,8,FR,Abats
0207139100,8,FR,Foies
0207139900,8,FR,autres
0207140000,6,FR,"Morceaux et abats, congelés"
0207141000,8,FR,Morceaux
0207141000,8,FR,désossés
0207142000,8,FR,non désossés
0207142000,8,FR,Demis ou quarts
0207143000,8,FR,"Ailes entières, même sans la pointe"
0207144000,8,FR,"Dos, cous, dos avec cous, croupions, pointes d'ailes"
0207145000,8,FR,Poitrines et morceaux de poitrines
0207146000,8,FR,Cuisses et morceaux de cuisses
0207147000,8,FR,autres
0207149100,8,FR,Abats
0207149100,8,FR,Foies
0207149900,8,FR,autres
0207240000,6,FR,de dindes et dindons
0207240000,6,FR,"non découpés en morceaux, frais ou réfrigérés"
0207241000,8,FR,"présentés plumés, vidés, sans la tête ni les pattes, avec le cou, le cœur, le foie et le gésier, dénommés ""dindes|80|%"""
0207249000,8,FR,"présentés plumés, vidés, sans la tête ni le cou, sans les pattes, le cœur, le foie et le gésier, dénommés ""dindes|73|%"", ou autrement présentés"
0207250000,6,FR,"non découpés en morceaux, congelés"
0207251000,8,FR,"présentés plumés, vidés, sans la tête ni les pattes, avec le cou, le cœur, le foie et le gésier, dénommés ""dindes|80|%"""
0207259000,8,FR,"présentés plumés, vidés, sans la tête ni le cou, sans les pattes, le cœur, le foie et le gésier, dénommés ""dindes|73|%"", ou autrement présentés"
0207260000,6,FR,"Morceaux et abats, frais ou réfrigérés"
0207261000,8,FR,Morceaux
0207261000,8,FR,désossés
0207262000,8,FR,non désossés
0207262000,8,FR,Demis ou quarts
0207263000,8,FR,"Ailes entières, même sans la pointe"
0207264000,8,FR,"Dos, cous, dos avec cous, croupions, pointes d'ailes"
0207265000,8,FR,Poitrines et morceaux de poitrines
0207266000,8,FR,Cuisses et morceaux de cuisses
0207266000,8,FR,Pilons et morceaux de pilons
0207267000,8,FR,autres
0207268000,8,FR,autres
0207269100,8,FR,Abats
0207269100,8,FR,Foies
0207269900,8,FR,autres
0207270000,6,FR,"Morceaux et abats, congelés"
0207271000,8,FR,Morceaux
0207271000,8,FR,désossés
0207272000,8,FR,non désossés
0207272000,8,FR,Demis ou quarts
0207273000,8,FR,"Ailes entières, même sans la pointe"
0207274000,8,FR,"Dos, cous, dos avec cous, croupions, pointes d'ailes"
0207275000,8,FR,Poitrines et morceaux de poitrines
0207276000,8,FR,Cuisses et morceaux de cuisses
0207276000,8,FR,Pilons et morceaux de pilons
0207277000,8,FR,autres
0207278000,8,FR,autres
0207279100,8,FR,Abats
0207279100,8,FR,Foies
0207279900,8,FR,autres
0207410000,6,FR,de canards
0207410000,6,FR,"non découpés en morceaux, frais ou réfrigérés"
0207412000,8,FR,"présentés plumés, saignés, sans boyaux mais non vidés, avec la tête et les pattes, dénommés ""canards|85|%"""
0207413000,8,FR,"présentés plumés, vidés, sans la tête ni les pattes, avec le cou, le cœur, le foie et le gésier, dénommés ""canards|70|%"""
0207418000,8,FR,"présentés plumés, vidés, sans la tête ni les pattes et sans le cou, le cœur, le foie et le gésier, dénommés ""canards|63|%"", ou autrement présentés"
0207420000,6,FR,"non découpés en morceaux, congelés"
0207423000,8,FR,"présentés plumés, vidés, sans la tête ni les pattes, avec le cou, le cœur, le foie et le gésier, dénommés ""canards|70|%"""
0207428000,8,FR,"présentés plumés, vidés, sans la tête ni les pattes et sans le cou, le cœur, le foie et le gésier, dénommés ""canards|63|%"", ou autrement présentés"
0207430000,6,FR,"Foies gras, frais ou réfrigérés"
0207440000,6,FR,"autres, frais ou réfrigérés"
0207441000,8,FR,Morceaux
0207441000,8,FR,désossés
0207442100,8,FR,non désossés
0207442100,8,FR,Demis ou quarts
0207443100,8,FR,"Ailes entières, même sans la pointe"
0207444100,8,FR,"Dos, cous, dos avec cous, croupions, pointes d'ailes"
0207445100,8,FR,Poitrines et morceaux de poitrines
0207446100,8,FR,Cuisses et morceaux de cuisses
0207447100,8,FR,Paletots
0207448100,8,FR,autres
0207449100,8,FR,Abats
0207449100,8,FR,"Foies, autres que les foies gras"
0207449900,8,FR,autres
0207450000,6,FR,"autres, congelés"
0207451000,8,FR,Morceaux
0207451000,8,FR,désossés
0207452100,8,FR,non désossés
0207452100,8,FR,Demis ou quarts
0207453100,8,FR,"Ailes entières, même sans la pointe"
0207454100,8,FR,"Dos, cous, dos avec cous, croupions, pointes d'ailes"
0207455100,8,FR,Poitrines et morceaux de poitrines
0207456100,8,FR,Cuisses et morceaux de cuisses
0207457100,8,FR,Paletots
0207458100,8,FR,autres
0207459300,8,FR,Abats
0207459300,8,FR,Foies
0207459300,8,FR,Foies gras
0207459500,8,FR,autres
0207459900,8,FR,autres
0207510000,6,FR,d'oies
0207510000,6,FR,"non découpés en morceaux, frais ou réfrigérés"
0207511000,8,FR,"présentées plumées, saignées, non vidées, avec la tête et les pattes, dénommées ""oies|82|%"""
0207519000,8,FR,"présentées plumées, vidées, sans la tête ni les pattes, avec ou sans le cœur et le gésier, dénommées ""oies|75|%"", ou autrement présentées"
0207520000,6,FR,"non découpés en morceaux, congelés"
0207521000,8,FR,"présentées plumées, saignées, non vidées, avec la tête et les pattes, dénommées ""oies|82|%"""
0207529000,8,FR,"présentées plumées, vidées, sans la tête ni les pattes, avec ou sans le cœur et le gésier, dénommées ""oies|75|%"", ou autrement présentées"
0207530000,6,FR,"Foies gras, frais ou réfrigérés"
0207540000,6,FR,"autres, frais ou réfrigérés"
0207541000,8,FR,Morceaux
0207541000,8,FR,désossés
0207542100,8,FR,non désossés
0207542100,8,FR,Demis ou quarts
0207543100,8,FR,"Ailes entières, même sans la pointe"
0207544100,8,FR,"Dos, cous, dos avec cous, croupions, pointes d'ailes"
0207545100,8,FR,Poitrines et morceaux de poitrines
0207546100,8,FR,Cuisses et morceaux de cuisses
0207547100,8,FR,Paletots
0207548100,8,FR,autres
0207549100,8,FR,Abats
0207549100,8,FR,"Foies, autres que les foies gras"
0207549900,8,FR,autres
0207550000,6,FR,"autres, congelés"
0207551000,8,FR,Morceaux
0207551000,8,FR,désossés
0207552100,8,FR,non désossés
0207552100,8,FR,Demis ou quarts
0207553100,8,FR,"Ailes entières, même sans la pointe"
0207554100,8,FR,"Dos, cous, dos avec cous, croupions, pointes d'ailes"
0207555100,8,FR,Poitrines et morceaux de poitrines
0207556100,8,FR,Cuisses et morceaux de cuisses
0207557100,8,FR,Paletots
0207558100,8,FR,autres
0207559300,8,FR,Abats
0207559300,8,FR,Foies
0207559300,8,FR,Foies gras
0207559500,8,FR,autres
0207559900,8,FR,autres
0207600000,6,FR,de pintades
0207600500,8,FR,"non découpés en morceaux, frais, réfrigérés ou congelés"
0207600510,10,FR,frais ou réfrigérés
0207600590,10,FR,congelés
0207601000,8,FR,"autres, frais, réfrigérés ou congelés"
0207601000,8,FR,Morceaux
0207601000,8,FR,désossés
0207602100,8,FR,non désossés
0207602100,8,FR,Demis ou quarts
0207602110,10,FR,fraîches ou réfrigérées
0207602190,10,FR,autres
0207603100,8,FR,"Ailes entières, même sans la pointe"
0207604100,8,FR,"Dos, cous, dos avec cous, croupions, pointes d'ailes"
0207605100,8,FR,Poitrines et morceaux de poitrines
0207606100,8,FR,Cuisses et morceaux de cuisses
0207608100,8,FR,autres
0207609100,8,FR,Abats
0207609100,8,FR,Foies
0207609110,10,FR,fraîches ou réfrigérées
0207609190,10,FR,autres
0207609900,8,FR,autres
0208000000,4,FR,"Autres viandes et abats comestibles, frais, réfrigérés ou congelés"
0208100000,6,FR,de lapins ou de lièvres
0208101000,8,FR,de lapins domestiques
0208109000,8,FR,autres
0208300000,6,FR,de primates
0208400000,6,FR,"de baleines, dauphins et marsouins (mammifères de l'ordre des Cetacea); de lamantins et dugongs (mammifères de l'ordre des Sirenia); d'otaries et phoques, lions de mer et morses (mammifères du sous-ordre des Pinnipedia)"
0208401000,8,FR,Viande de baleine
0208402000,8,FR,Viande de phoque
0208408000,8,FR,autres
0208500000,6,FR,de reptiles (y compris les serpents et les tortues de mer)
0208600000,6,FR,de chameaux et d'autres camélidés (Camelidae)
0208900000,6,FR,autres
0208901000,8,FR,de pigeons domestiques
0208903000,8,FR,"de gibier, autres que de lapins ou de lièvres"
0208906000,8,FR,de rennes
0208907000,8,FR,Cuisses de grenouilles
0208909800,8,FR,autres
0209000000,4,FR,"Lard sans parties maigres, graisse de porc et graisse de volailles non fondues ni autrement extraites, frais, réfrigérés, congelés, salés ou en saumure, séchés ou fumés"
0209100000,6,FR,de porc
0209101100,8,FR,Lard
0209101100,8,FR,"frais, réfrigéré, congelé, salé ou en saumure"
0209101900,8,FR,séché ou fumé
0209109000,8,FR,Graisse de porc
0209900000,6,FR,autres
0210000000,4,FR,"Viandes et abats comestibles, salés ou en saumure, séchés ou fumés; farines et poudres, comestibles, de viandes ou d'abats"
0210110000,6,FR,Viandes de l'espèce porcine
0210110000,6,FR,"Jambons, épaules et leurs morceaux, non désossés"
0210111100,8,FR,de l'espèce porcine domestique
0210111100,8,FR,salés ou en saumure
0210111100,8,FR,Jambons et morceaux de jambons
0210111900,8,FR,Épaules et morceaux d'épaules
0210113100,8,FR,séchés ou fumés
0210113100,8,FR,Jambons et morceaux de jambons
0210113900,8,FR,Épaules et morceaux d'épaules
0210119000,8,FR,autres
0210120000,6,FR,Poitrines (entrelardées) et leurs morceaux
0210121100,8,FR,de l'espèce porcine domestique
0210121100,8,FR,salées ou en saumure
0210121900,8,FR,séchées ou fumées
0210129000,8,FR,autres
0210190000,6,FR,autres
0210191000,8,FR,de l'espèce porcine domestique
0210191000,8,FR,salées ou en saumure
0210191000,8,FR,Demi-carcasses de bacon ou trois-quarts avant
0210192000,8,FR,Trois-quarts arrière ou milieux
0210193000,8,FR,Parties avant et morceaux de parties avant
0210194000,8,FR,Longes et morceaux de longes
0210195000,8,FR,autres
0210195010,10,FR,"Jambon saumuré, introduit dans une vessie ou dans un boyau artificiel"
0210195090,10,FR,autres
0210196000,8,FR,séchées ou fumées
0210196000,8,FR,Parties avant et morceaux de parties avant
0210197000,8,FR,Longes et morceaux de longes
0210198100,8,FR,autres
0210198100,8,FR,désossées
0210198110,10,FR,Viande de côtelette fumée
0210198120,10,FR,"Cou de porc séché à l'air, assaisonné ou non, en pièce entière, en morceaux ou en fines tranches"
0210198190,10,FR,autres
0210198900,8,FR,autres
0210199000,8,FR,autres
0210200000,6,FR,Viandes de l'espèce bovine
0210201000,8,FR,non désossées
0210201010,10,FR,de bison
0210201090,10,FR,autres
0210209000,8,FR,désossées
0210209011,10,FR,"Morceaux de viande provenant de cuisses de bovins âgés d'au moins 18 mois, sans graisse intramusculaire visible (de 3 à 7 %), valeur pH de la viande fraîche entre 5,4 et 6,0, salés, épicés, pressés, séchés exclusivement à l'air frais et sec et développant une moisissure noble (floraison de champignons microscopiques); le poids du produit fini se situe entre 41 et 53|% de la matière première avant le salage"
0210209011,10,FR,de bison
0210209015,10,FR,autres
0210209091,10,FR,autres
0210209091,10,FR,de bison
0210209099,10,FR,autres
0210910000,6,FR,"autres, y compris les farines et poudres, comestibles, de viandes ou d'abats"
0210910000,6,FR,de primates
0210920000,6,FR,"de baleines, dauphins et marsouins (mammifères de l'ordre Cetacea); de lamantins et dugongs (mammifères de l'ordre Sirenia); d'otaries et phoques, lions de mer et morses (mammifères du sous-ordre Pinnipedia)"
0210921000,8,FR,"de baleines, dauphins et marsouins (mammifères de l'ordre des cétacés); de lamantins et dugongs (mammifères de l'ordre des siréniens)"
0210929100,8,FR,autres
0210929100,8,FR,Viandes
0210929200,8,FR,Abats
0210929900,8,FR,"Farines et poudres, comestibles, de viandes ou d'abats"
0210930000,6,FR,de reptiles (y compris les serpents et les tortues de mer)
0210990000,6,FR,autres
0210991000,8,FR,Viandes
0210991000,8,FR,"de cheval, salées ou en saumure ou bien séchées"
0210992100,8,FR,des espèces ovine et caprine
0210992100,8,FR,non désossées
0210992110,10,FR,congelées
0210992190,10,FR,autres
0210992900,8,FR,désossées
0210992910,10,FR,congelées
0210992990,10,FR,autres
0210993100,8,FR,de rennes
0210993900,8,FR,autres
0210993910,10,FR,Viandes de volaille salée ou en saumure relevant du n° 0207
0210993990,10,FR,autres
0210994100,8,FR,Abats
0210994100,8,FR,de l'espèce porcine domestique
0210994100,8,FR,Foies
0210994900,8,FR,autres
0210995100,8,FR,de l'espèce bovine
0210995100,8,FR,Onglets et hampes
0210995110,10,FR,de bison
0210995190,10,FR,autres
0210995900,8,FR,autres
0210995910,10,FR,de bison
0210995990,10,FR,autres
0210997100,8,FR,autres
0210997100,8,FR,Foies de volailles
0210997100,8,FR,"Foies gras d'oies ou de canards, salés ou en saumure"
0210997900,8,FR,autres
0210998500,8,FR,autres
0210998510,10,FR,des espèces ovine et caprine
0210998590,10,FR,autres
0210999000,8,FR,"Farines et poudres, comestibles, de viandes ou d'abats"
0210999010,10,FR,des espèces porcine et bovine domestiques
0210999090,10,FR,autres
0300000000,2,FR,"POISSONS ET CRUSTACÉS, MOLLUSQUES ET AUTRES INVERTÉBRÉS AQUATIQUES"
0301000000,4,FR,Poissons vivants
0301110000,6,FR,Poissons d'ornement
0301110000,6,FR,d'eau douce
0301190000,6,FR,autres
0301910000,6,FR,autres poissons vivants
0301910000,6,FR,"Truites (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache et Oncorhynchus chrysogaster)"
0301911000,8,FR,des espèces Oncorhynchus apache et Oncorhynchus chrysogaster
0301919000,8,FR,autres
0301919011,10,FR,de l'espèce Oncorhynchus mykiss
0301919011,10,FR,"pesant maximum 1,2 kg/pièce"
0301919019,10,FR,autres
0301919090,10,FR,autres
0301920000,6,FR,Anguilles (Anguilla spp.)
0301921000,8,FR,d'une longueur de moins de 12|cm
0301923000,8,FR,d'une longueur de 12|cm ou plus mais de moins de 20|cm
0301929000,8,FR,d'une longueur de 20|cm ou plus
0301930000,6,FR,"Carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
0301940000,6,FR,"Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus, Thunnus orientalis)"
0301941000,8,FR,Thons rouges de l'Atlantique (Thunnus thynnus)
0301949000,8,FR,Thons rouges du Pacifique (Thunnus orientalis)
0301950000,6,FR,Thons rouges du Sud (Thunnus maccoyii)
0301990000,6,FR,autres
0301991100,8,FR,d'eau douce
0301991100,8,FR,"Saumons du Pacifique (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou et Oncorhynchus rhodurus), saumons de l'Atlantique (Salmo salar) et saumons du Danube (Hucho hucho)"
