goods_code,hier_pos,language,description
7608100020,10,EN,"Tubes and pipes, ready for fitting, usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft"
7608100080,10,EN,Other
7608100080,10,EN,"Unassembled, not welded, containing not more than 99.3% of aluminium"
7608100089,10,EN,Other
7608200000,6,EN,Of aluminium alloys
7608202000,8,EN,Welded
7608202010,10,EN,"With attached fittings, suitable for conducting gases or liquids, for use in civil aircraft"
7608202020,10,EN,"Tubes and pipes, ready for fitting, usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft"
7608202090,10,EN,Other
7608208100,8,EN,Other
7608208100,8,EN,Not further worked than extruded
7608208110,10,EN,"With attached fittings, suitable for conducting gases or liquids, for use in civil aircraft"
7608208190,10,EN,Other
7608208900,8,EN,Other
7608208910,10,EN,"With attached fittings, suitable for conducting gases or liquids, for use in civil aircraft"
7608208920,10,EN,"Tubes and pipes, ready for fitting, usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft"
7608208990,10,EN,Other
7609000000,4,EN,"Aluminium tube or pipe fittings (for example, couplings, elbows, sleeves)"
7609000010,10,EN,For use in certain types of aircraft
7609000030,10,EN,"Aluminium connecting block for automotive air conditioning systems: 
 
-with a T6 hardening, 
 
-equipped with round stubs with a circumferential outer groove,
 
-with through or non-through holes, made of profiles with an upper radius of 8 mm or more but not more than 11 mm, and a lower radius of 12 mm or more but not more than 17 mm,
 
-with a distance between holes of 15 mm or more but not more than 22 mm,
 
-with sockets designed for brazing or clamping,
 
-with mounting holes for M6 or M8 mounting screw, threaded or not,
 
-with a width of 5 mm or more but not more than 16 mm,
 
-for connecting a compressor, a condenser, an evaporator, a chiller and other lines
"
7609000040,10,EN,"Flame brazed aluminium block for connecting tubes in automotive heat exchangers and/or turbocharged air coolers and/or automatic transmission coolers:
 
-with extruded, bent connection tubes with an outer diameter of 5 mm or more, but not more than 25 mm,
 
-with a weight of 0,02 kg or more, but not more than 0,25 kg,
for use in the manufacture of cooling system in vehicles of Chapter 87"
7609000050,10,EN,"Machined aluminium components:
 
-containing by weight 0,55 %, or more but not more than 0,61 % of magnesium,
 
-containing by weight 0,55 %, or more but not more than 0,61 % of silicon,
 
-with a hardening state of T5 or T6,
 
-with a mass of 0,05 kg or more, but not more than 0,2 kg,
for use in the manufacture of CO₂ cooling systems in motor vehicles"
7609000060,10,EN,"Aluminium connection block:
 
-with a weight of 3 g or more but not more than 400 g,
 
-manufactured from 6061-T6 or 6060-T6 or 6082-T6 aluminium grade,
 
-being an integral part of an air conditioning hose assembly or oil cooling line hose assembly or air brake line hose assembly or water cooling line hose assembly,
 
-with holes (sockets) or splines (pilots) or threads that allow installation in an automotive or other air conditioning system (also understood as installation in the line),
 
-with sockets designed for brazing or fastening,
 
-with at least 1 through-hole with a diameter of 3 mm or more but not more than 25 mm,
for the manufacture of automotive cooling and air conditioning systems"
7609000090,10,EN,Other
7610000000,4,EN,"Aluminium structures (excluding prefabricated buildings of heading|9406) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balustrades, pillars and columns); aluminium plates, rods, profiles, tubes and the like, prepared for use in structures"
7610100000,6,EN,"Doors, windows and their frames and thresholds for doors"
7610900000,6,EN,Other
7610901000,8,EN,"Bridges and bridge-sections, towers and lattice masts"
7610909000,8,EN,Other
7610909010,10,EN,"Bars, rods, profiles (whether or not hollow), tubes, pipes, unassembled, not welded, made from aluminium, whether or not alloyed, containing not more than 99.3% of aluminium
"
7610909091,10,EN,Other
7610909091,10,EN,Products attached (e.g. by welding or fasteners) to form subassemblies
7610909092,10,EN,Products in a packaged kit with the necessary parts to assemble a finished product without further finishing or fabrication of the parts (‘finished goods kit’)
7610909095,10,EN,Other
7611000000,4,EN,"Aluminium reservoirs, tanks, vats and similar containers, for any material (other than compressed or liquefied gas), of a capacity exceeding 300|litres, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment"
7612000000,4,EN,"Aluminium casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding 300|litres, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment"
7612100000,6,EN,Collapsible tubular containers
7612900000,6,EN,Other
7612902000,8,EN,Containers of a kind used for aerosols
7612903000,8,EN,"Manufactured from foil of a thickness not exceeding 0,2|mm"
7612908000,8,EN,Other
7613000000,4,EN,Aluminium containers for compressed or liquefied gas
7613000010,10,EN,"Bottles for inflating escape chutes, intended for use in certain types of aircraft"
7613000090,10,EN,Other
7614000000,4,EN,"Stranded wire, cables, plaited bands and the like, of aluminium, not electrically insulated"
7614100000,6,EN,With steel core
7614900000,6,EN,Other
7615000000,4,EN,"Table, kitchen or other household articles and parts thereof, of aluminium; pot scourers and scouring or polishing pads, gloves and the like, of aluminium; sanitary ware and parts thereof, of aluminium"
7615100000,6,EN,"Table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like"
7615101000,8,EN,Cast
7615101010,10,EN,"Aluminium radiators and elements or sections of which such radiator is composed, whether or not such elements are assembled in blocks"
7615101090,10,EN,Other
7615103000,8,EN,"Manufactured from foil of a thickness not exceeding 0,2|mm"
7615108000,8,EN,Other
7615108010,10,EN,"Aluminium radiators and elements or sections of which such radiator is composed, whether or not such elements are assembled in blocks"
7615108090,10,EN,Other
7615200000,6,EN,Sanitary ware and parts thereof
7616000000,4,EN,Other articles of aluminium
7616100000,6,EN,"Nails, tacks, staples (other than those of heading|8305), screws, bolts, nuts, screw hooks, rivets, cotters, cotter pins, washers and similar articles"
7616100010,10,EN,"Self-locking bolts and nuts (of the type ""Hi-lok"")"
7616100091,10,EN,Other
7616100091,10,EN,For use in certain types of aircraft
7616100099,10,EN,Other
7616910000,6,EN,Other
7616910000,6,EN,"Cloth, grill, netting and fencing, of aluminium wire"
7616990000,6,EN,Other
7616991000,8,EN,Cast
7616991010,10,EN,"Collars, flanges and other devices for fixing, jointing, clamping or spacing, for use in certain types of aircraft"
7616991020,10,EN,"""Quick change"" apparatus for transforming passenger transport aeroplanes into goods transport aeroplanes and vice versa, for use in certain types of aircraft"
7616991091,10,EN,Other
7616991091,10,EN,"Aluminium radiators and elements or sections of which such radiator is composed, whether or not such elements are assembled in blocks"
7616991099,10,EN,Other
7616999000,8,EN,Other
7616999001,10,EN,Hand-made
7616999001,10,EN,"Aluminium radiators and elements or sections of which such radiator is composed, whether or not such elements are assembled in blocks"
7616999009,10,EN,Other
7616999015,10,EN,Other
7616999020,10,EN,"""Quick change"" apparatus for transforming passenger transport aeroplanes into goods transport aeroplanes and vice versa, for use in certain types of aircraft"
7616999030,10,EN,"Plates and sheets of variable thickness of widths of 1|200|mm or more, for use in certain types of aircraft"
7616999070,10,EN,Connecting components for use in the production of helicopter tail rotor shafts
7616999077,10,EN,Television pedestal stands with or without bracket for fixation to and stabilization of television cabinet case/body
7616999091,10,EN,Other
7616999091,10,EN,"Aluminium radiators and elements or sections of which such radiator is composed, whether or not such elements are assembled in blocks"
7616999099,10,EN,Other
7800000000,2,EN,LEAD AND ARTICLES THEREOF
7801000000,4,EN,Unwrought lead
7801100000,6,EN,Refined lead
7801910000,6,EN,Other
7801910000,6,EN,Containing by weight antimony as the principal other element
7801910010,10,EN,"For refining, containing 0,02|% or more by weight of silver (bullion lead)"
7801910090,10,EN,Other
7801990000,6,EN,Other
7801991000,8,EN,"For refining, containing 0,02|% or more by weight of silver (bullion lead)"
7801999000,8,EN,Other
7802000000,4,EN,Lead waste and scrap
7804000000,4,EN,"Lead plates, sheets, strip and foil; lead powders and flakes"
7804110000,6,EN,"Plates, sheets, strip and foil"
7804110000,6,EN,"Sheets, strip and foil of a thickness (excluding any backing) not exceeding 0,2|mm"
7804190000,6,EN,Other
7804200000,6,EN,Powders and flakes
7806000000,4,EN,Other articles of lead
7806001000,8,EN,"Containers with an anti-radiation lead covering, for the transport or storage of radioactive materials"
7806008000,8,EN,Other
7900000000,2,EN,ZINC AND ARTICLES THEREOF
7901000000,4,EN,Unwrought zinc
7901110000,6,EN,"Zinc, not alloyed"
7901110000,6,EN,"Containing by weight 99,99|% or more of zinc"
7901120000,6,EN,"Containing by weight less than 99,99|% of zinc"
7901121000,8,EN,"Containing by weight 99,95|% or more but less than 99,99|% of zinc"
7901123000,8,EN,"Containing by weight 98,5|% or more but less than 99,95|% of zinc"
7901129000,8,EN,"Containing by weight 97,5|% or more but less than 98,5|% of zinc"
7901200000,6,EN,Zinc alloys
7902000000,4,EN,Zinc waste and scrap
7903000000,4,EN,"Zinc dust, powders and flakes"
7903100000,6,EN,Zinc dust
7903900000,6,EN,Other
7904000000,4,EN,"Zinc bars, rods, profiles and wire"
7905000000,4,EN,"Zinc plates, sheets, strip and foil"
7907000000,4,EN,Other articles of zinc
7907000010,10,EN,"Iron, steel and/or zinc alloy weights:
 
-with a weight of not more than 500 grams and measuring not more than 107 mm x 107 mm x 11 mm,
 
-whether or not with parts of other material,
 
-whether or not with parts of other metals,
 
-whether or not surface treated,
 
-whether or not printed,
of a kind used for the production of remote controls"
7907000090,10,EN,Other
8000000000,2,EN,TIN AND ARTICLES THEREOF
8001000000,4,EN,Unwrought tin
8001100000,6,EN,"Tin, not alloyed"
8001200000,6,EN,Tin alloys
8002000000,4,EN,Tin waste and scrap
8003000000,4,EN,"Tin bars, rods, profiles and wire"
8007000000,4,EN,Other articles of tin
8007001000,8,EN,"Plates, sheets and strip, of a thickness exceeding 0,2|mm"
8007008000,8,EN,Other
8100000000,2,EN,OTHER BASE METALS; CERMETS; ARTICLES THEREOF
8101000000,4,EN,"Tungsten (wolfram) and articles thereof, including waste and scrap"
8101100000,6,EN,Powders
8101940000,6,EN,Other
8101940000,6,EN,"Unwrought tungsten, including bars and rods obtained simply by sintering"
8101960000,6,EN,Wire
8101960010,10,EN,"Tungsten wire containing by weight 99|% or more of tungsten with:
 
-|a maximum cross-sectional dimension of not more than 50|µm
 
-|a resistance of 40|Ohm or more but not more than 300|Ohm at length of 1|metre"
8101960020,10,EN,"Tungsten wire
 
-|containing by weight 99,95|% or more of tungsten, and
 
-|with a maximum cross-sectional dimension of not more than 1,02|mm
"
8101960090,10,EN,Other
8101970000,6,EN,Waste and scrap
8101990000,6,EN,Other
8101991000,8,EN,"Bars and rods, other than those obtained simply by sintering, profiles, plates, sheets, strip and foil"
8101999000,8,EN,Other
8102000000,4,EN,"Molybdenum and articles thereof, including waste and scrap"
8102100000,6,EN,Powders
8102100010,10,EN,"Molybdenum powder with
 
-|a purity by weight of 99|% or more and
 
-|a particle size of 1,0|µm or more, but not more than 5,0|µm
"
8102100090,10,EN,Other
8102940000,6,EN,Other
8102940000,6,EN,"Unwrought molybdenum, including bars and rods obtained simply by sintering"
8102950000,6,EN,"Bars and rods, other than those obtained simply by sintering, profiles, plates, sheets, strip and foil"
8102960000,6,EN,Wire
8102960011,10,EN,"Molybdenum wire, containing by weight at least 99,95|% of molybdenum, of which the maximum cross-sectional dimension exceeds 1,35|mm but does not exceed 4,0|mm"
8102960011,10,EN,Consigned from Malaysia
8102960019,10,EN,Other
8102960020,10,EN,"Molybdenum wire, containing by weight at least 99,95 % of molybdenum, of which the maximum cross-sectional dimension exceeds 4,0 mm but does not exceed 11,0 mm"
8102960030,10,EN,"Molybdenum wire, containing by weight 97 % or more but less than 99,95 % of molybdenum, of which the maximum cross-sectional dimension exceeds 1,35 mm but does not exceed 4,0 mm"
8102960040,10,EN,"Molybdenum wire, containing by weight 97 % or more but less than 99,95 % of molybdenum, of which the maximum cross-sectional dimension exceeds 4,0 mm but does not exceed 11,0 mm"
8102960098,10,EN,Other
8102970000,6,EN,Waste and scrap
8102990000,6,EN,Other
8103000000,4,EN,"Tantalum and articles thereof, including waste and scrap"
8103200000,6,EN,"Unwrought tantalum, including bars and rods obtained simply by sintering; powders"
8103300000,6,EN,Waste and scrap
8103910000,6,EN,Other
8103910000,6,EN,Crucibles
8103990000,6,EN,Other
8103991000,8,EN,"Bars and rods, other than those obtained simply by sintering, profiles, wire, plates, sheets, strip and foil"
